PERIODO ACADEMICO,FACULTAD,CODIGO UNIDAD DE ESTUDIO,CODIGO DEL GRUPO,CREDITOS,TIPO DE OFERTA,TIPOLOGIA,DENOMINACION GRUPO,COD_DUMI_1,DUMI_1,COD_DUMI_2,DUMI_2,COD_DUMI_3,DUMI_3,COD_DUMI_4,DUMI_4,COD_DUMI_5,DUMI_5,COD_DUMI_6,DUMI_6,DIRECTOR UNIDAD DE ESTUDIO,FECHA INICIO,FECHA FINAL,HORA DE INICIO,HORA FINAL,LUNES,MARTES,MIERCOLES,JUEVES,VIERNES,SABADO,DOMINGO
2025-2,FHCS,HFPN0076,HFPN0076S202,4,S2,COMPLEMENTARIAS FRANCÉS PRESENC,LENGUA EXTR Y CULT V FRANC S2G2,,,,,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,21.11.2025,06:00:00,07:29:00,LUNES L811 CALLE78,,,,VIERNES L811 CALLE78,,
2025-2,FHCS,HFPN0077,HFPN0077S201,3,S2,COMPLEMENTARIAS FRANCÉS PRESENC,LENG EXTRAN Y CULT VI FRANC S2G1,HFA00042S201,DUMI LENGUA EXTRANJERA V FRANCES S2G1,HFA00899S201,DUMI SEMINARIO LENGUA MOD FRANCES S2G1,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,22.07.2025,20.11.2025,16:00:00,17:29:00,,MARTES N612 CALLE79,,JUEVES N612 CALLE79,,,
2025-2,FHCS,HFPN0077,HFPN0077S202,3,S2,COMPLEMENTARIAS FRANCÉS PRESENC,LENG EXTRAN Y CULT VI FRANC S2G2,HFA00899S202,DUMI SEMINARIO LENGUA MOD FRANCES S2G2,HFA00042S202,DUMI LENGUA EXTRANJERA V FRANCES S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,17.11.2025,16:00:00,17:29:00,LUNES N508 CALLE79,,,,,,
2025-2,FHCS,HFPN0077,HFPN0077S202,3,S2,COMPLEMENTARIAS FRANCÉS PRESENC,LENG EXTRAN Y CULT VI FRANC S2G2,HFA00899S202,DUMI SEMINARIO LENGUA MOD FRANCES S2G2,HFA00042S202,DUMI LENGUA EXTRANJERA V FRANCES S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,19.11.2025,16:00:00,17:29:00,,,MIERCOLES L804 CALLE78,,,,
2025-2,FHCS,HFPN0077,HFPN0077S203,3,S2,COMPLEMENTARIAS FRANCÉS PRESENC,LENG EXTRAN Y CULT VI FRANC S2G3,HFA00899S203,DUMI SEMINARIO LENGUA MOD FRANCES S2G3,HFA00042S203,DUMI LENGUA EXTRANJERA V FRANCES S2G3,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,22.07.2025,20.11.2025,08:00:00,09:29:00,,MARTES N612 CALLE79,,JUEVES N612 CALLE79,,,
2025-2,FHCS,HFPN0077,HFPN0077S204,3,S2,COMPLEMENTARIAS FRANCÉS PRESENC,LENG EXTRAN Y CULT VI FRANC S2G4,HFA00899S204,DUMI SEMINARIO LENGUA MOD FRANCES S2G4,HFA00042S204,DUMI LENGUA EXTRANJERA V FRANCES S2G4,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,22.07.2025,20.11.2025,12:00:00,13:29:00,,MARTES N505 CALLE79,,JUEVES N505 CALLE79,,,
2025-2,FHCS,HFPN0078,HFPN0078S201,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT I ALEM S2G1,HFA00043S201,DUMI LENGUA EXTRANJERA I ALEMAN S2G1,HFP00811S201,DUMI LENGUA MODERNA ALEMAN I S2G1,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,17.11.2025,12:00:00,13:29:00,LUNES N509 CALLE79,,,,,,
2025-2,FHCS,HFPN0078,HFPN0078S201,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT I ALEM S2G1,HFA00043S201,DUMI LENGUA EXTRANJERA I ALEMAN S2G1,HFP00811S201,DUMI LENGUA MODERNA ALEMAN I S2G1,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,12:00:00,13:59:00,,,,,VIERNES L702 CALLE78,,
2025-2,FHCS,HFPN0078,HFPN0078S201,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT I ALEM S2G1,HFA00043S201,DUMI LENGUA EXTRANJERA I ALEMAN S2G1,HFP00811S201,DUMI LENGUA MODERNA ALEMAN I S2G1,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,19.11.2025,12:00:00,13:29:00,,,MIERCOLES L702 CALLE78,,,,
2025-2,FHCS,HFPN0078,HFPN0078S202,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT I ALEM S2G2,HFA00043S202,DUMI LENGUA EXTRANJERA I ALEMAN S2G2,HFP00811S202,DUMI LENGUA MODERNA ALEMAN I S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,17.11.2025,14:00:00,15:59:00,LUNES N509 CALLE79,,,,,,
2025-2,FHCS,HFPN0078,HFPN0078S202,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT I ALEM S2G2,HFA00043S202,DUMI LENGUA EXTRANJERA I ALEMAN S2G2,HFP00811S202,DUMI LENGUA MODERNA ALEMAN I S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,21.11.2025,14:00:00,15:29:00,,,MIERCOLES L702 CALLE78,,VIERNES L702 CALLE78,,
2025-2,FHCS,HFPN0078,HFPN0078S203,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT I ALEM S2G3,HFA00043S203,DUMI LENGUA EXTRANJERA I ALEMAN S2G3,HFP00811S203,DUMI LENGUA MODERNA ALEMAN I S2G3,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,19.11.2025,10:00:00,11:29:00,LUNES N607 CALLE79,,MIERCOLES N607 CALLE79,,,,
2025-2,FHCS,HFPN0078,HFPN0078S203,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT I ALEM S2G3,HFA00043S203,DUMI LENGUA EXTRANJERA I ALEMAN S2G3,HFP00811S203,DUMI LENGUA MODERNA ALEMAN I S2G3,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,10:00:00,11:59:00,,,,,VIERNES N607 CALLE79,,
2025-2,FHCS,HFPN0078,HFPN0078S204,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT I ALEM S2G4,HFA00043S204,DUMI LENGUA EXTRANJERA I ALEMAN S2G4,HFP00811S204,DUMI LENGUA MODERNA ALEMAN I S2G4,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,19.11.2025,16:00:00,17:29:00,LUNES L812 CALLE78,,MIERCOLES L812 CALLE78,,,,
2025-2,FHCS,HFPN0078,HFPN0078S204,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT I ALEM S2G4,HFA00043S204,DUMI LENGUA EXTRANJERA I ALEMAN S2G4,HFP00811S204,DUMI LENGUA MODERNA ALEMAN I S2G4,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,16:00:00,17:59:00,,,,,VIERNES L812 CALLE78,,
2025-2,FHCS,HFPN0079,HFPN0079S201,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRA Y CULT II ALEM S2G1,HFA00044S201,DUMI LENGUA EXTRANJERA II ALEMAN S2G1,HFP02025S201,DUMI LENGUA MODERNA ALEMAN II S2G1,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,19.11.2025,06:00:00,07:29:00,LUNES L509 CALLE78,,MIERCOLES L509 CALLE78,,,,
2025-2,FHCS,HFPN0079,HFPN0079S201,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRA Y CULT II ALEM S2G1,HFA00044S201,DUMI LENGUA EXTRANJERA II ALEMAN S2G1,HFP02025S201,DUMI LENGUA MODERNA ALEMAN II S2G1,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,06:00:00,07:59:00,,,,,VIERNES N715 CALLE79,,
2025-2,FHCS,HFPN0079,HFPN0079S202,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRA Y CULT II ALEM S2G2,HFP02025S202,DUMI LENGUA MODERNA ALEMAN II S2G2,HFA00044S202,DUMI LENGUA EXTRANJERA II ALEMAN S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,19.11.2025,08:00:00,09:29:00,LUNES L502 CALLE78,,MIERCOLES L502 CALLE78,,,,
2025-2,FHCS,HFPN0079,HFPN0079S202,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRA Y CULT II ALEM S2G2,HFP02025S202,DUMI LENGUA MODERNA ALEMAN II S2G2,HFA00044S202,DUMI LENGUA EXTRANJERA II ALEMAN S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,08:00:00,09:59:00,,,,,VIERNES N606 CALLE79,,
2025-2,FHCS,HFPN0079,HFPN0079S203,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRA Y CULT II ALEM S2G3,HFP02025S203,DUMI LENGUA MODERNA ALEMAN II S2G3,HFA00044S203,DUMI LENGUA EXTRANJERA II ALEMAN S2G3,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,21.11.2025,12:00:00,13:29:00,LUNES N709 CALLE79,,,,VIERNES N709 CALLE79,,
2025-2,FHCS,HFPN0079,HFPN0079S203,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRA Y CULT II ALEM S2G3,HFP02025S203,DUMI LENGUA MODERNA ALEMAN II S2G3,HFA00044S203,DUMI LENGUA EXTRANJERA II ALEMAN S2G3,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,19.11.2025,12:00:00,13:59:00,,,MIERCOLES N709 CALLE79,,,,
2025-2,FHCS,HFPN0079,HFPN0079S204,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRA Y CULT II ALEM S2G4,HFP02025S204,DUMI LENGUA MODERNA ALEMAN II S2G4,HFA00044S204,DUMI LENGUA EXTRANJERA II ALEMAN S2G4,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,21.11.2025,12:00:00,13:29:00,,,MIERCOLES N404 CALLE79,,VIERNES N404 CALLE79,,
2025-2,FHCS,HFPN0079,HFPN0079S204,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRA Y CULT II ALEM S2G4,HFP02025S204,DUMI LENGUA MODERNA ALEMAN II S2G4,HFA00044S204,DUMI LENGUA EXTRANJERA II ALEMAN S2G4,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,17.11.2025,12:00:00,13:59:00,LUNES N404 CALLE79,,,,,,
2025-2,FHCS,HFPN0080,HFPN0080S201,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT III ALEM S2G1,HFP02026S201,DUMI LENGUA MODERNA ALEMAN III S2G1,HFA00045S201,DUMI LENGUA EXTRANJERA III ALEMAN S2G1,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,16:00:00,17:59:00,,,,,VIERNES N403 CALLE79,,
2025-2,FHCS,HFPN0080,HFPN0080S201,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT III ALEM S2G1,HFP02026S201,DUMI LENGUA MODERNA ALEMAN III S2G1,HFA00045S201,DUMI LENGUA EXTRANJERA III ALEMAN S2G1,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,19.11.2025,16:00:00,17:29:00,LUNES N403 CALLE79,,MIERCOLES N403 CALLE79,,,,
2025-2,FHCS,HFPN0080,HFPN0080S202,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT III ALEM S2G2,HFA00045S202,DUMI LENGUA EXTRANJERA III ALEMAN S2G2,HFP02026S202,DUMI LENGUA MODERNA ALEMAN III S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,21.11.2025,08:00:00,09:29:00,LUNES N404 CALLE79,,,,VIERNES N404 CALLE79,,
2025-2,FHCS,HFPN0080,HFPN0080S202,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT III ALEM S2G2,HFA00045S202,DUMI LENGUA EXTRANJERA III ALEMAN S2G2,HFP02026S202,DUMI LENGUA MODERNA ALEMAN III S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,19.11.2025,08:00:00,09:59:00,,,MIERCOLES N404 CALLE79,,,,
2025-2,FHCS,HFPN0080,HFPN0080S203,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT III ALEM S2G3,HFP02026S203,DUMI LENGUA MODERNA ALEMAN III S2G3,HFA00045S203,DUMI LENGUA EXTRANJERA III ALEMAN S2G3,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,08:00:00,09:59:00,,,,,VIERNES N710 CALLE79,,
2025-2,FHCS,HFPN0080,HFPN0080S203,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT III ALEM S2G3,HFP02026S203,DUMI LENGUA MODERNA ALEMAN III S2G3,HFA00045S203,DUMI LENGUA EXTRANJERA III ALEMAN S2G3,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,19.11.2025,08:00:00,09:29:00,LUNES N710 CALLE79,,MIERCOLES N710 CALLE79,,,,
2025-2,FHCS,HFPN0080,HFPN0080S204,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT III ALEM S2G4,HFP02026S204,DUMI LENGUA MODERNA ALEMAN III S2G4,HFA00045S204,DUMI LENGUA EXTRANJERA III ALEMAN S2G4,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,19.11.2025,12:00:00,13:29:00,LUNES L510 CALLE78,,MIERCOLES L510 CALLE78,,,,
2025-2,FHCS,HFPN0080,HFPN0080S204,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT III ALEM S2G4,HFP02026S204,DUMI LENGUA MODERNA ALEMAN III S2G4,HFA00045S204,DUMI LENGUA EXTRANJERA III ALEMAN S2G4,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,12:00:00,13:59:00,,,,,VIERNES L510 CALLE78,,
2025-2,FHCS,HFPN0081,HFPN0081S201,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT IV ALEMAN S2G1,HFP02027S201,DUMI LENGUA MODERNA ALEMAN IV S2G1,HFA00046S201,DUMI LENGUA EXTRANJERA IV ALEMAN S2G1,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,19.11.2025,08:00:00,09:29:00,LUNES L613 CALLE78,,MIERCOLES L613 CALLE78,,,,
2025-2,FHCS,HFPN0081,HFPN0081S201,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT IV ALEMAN S2G1,HFP02027S201,DUMI LENGUA MODERNA ALEMAN IV S2G1,HFA00046S201,DUMI LENGUA EXTRANJERA IV ALEMAN S2G1,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,08:00:00,09:59:00,,,,,VIERNES N509 CALLE79,,
2025-2,FHCS,HFPN0081,HFPN0081S202,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT IV ALEMAN S2G2,HFP02027S202,DUMI LENGUA MODERNA ALEMAN IV S2G2,HFA00046S202,DUMI LENGUA EXTRANJERA IV ALEMAN S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,19.11.2025,16:00:00,17:59:00,,,MIERCOLES N705 CALLE79,,,,
2025-2,FHCS,HFPN0081,HFPN0081S202,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT IV ALEMAN S2G2,HFP02027S202,DUMI LENGUA MODERNA ALEMAN IV S2G2,HFA00046S202,DUMI LENGUA EXTRANJERA IV ALEMAN S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,21.11.2025,16:00:00,17:29:00,LUNES N705 CALLE79,,,,VIERNES N705 CALLE79,,
2025-2,FHCS,HFPN0081,HFPN0081S203,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT IV ALEMAN S2G3,HFP02027S203,DUMI LENGUA MODERNA ALEMAN IV S2G3,HFA00046S203,DUMI LENGUA EXTRANJERA IV ALEMAN S2G3,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,21.11.2025,14:00:00,15:29:00,LUNES N705 CALLE79,,,,VIERNES N705 CALLE79,,
2025-2,FHCS,HFPN0081,HFPN0081S203,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT IV ALEMAN S2G3,HFP02027S203,DUMI LENGUA MODERNA ALEMAN IV S2G3,HFA00046S203,DUMI LENGUA EXTRANJERA IV ALEMAN S2G3,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,19.11.2025,14:00:00,15:59:00,,,MIERCOLES N705 CALLE79,,,,
2025-2,FHCS,HFPN0081,HFPN0081S204,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT IV ALEMAN S2G4,HFA00046S204,DUMI LENGUA EXTRANJERA IV ALEMAN S2G4,HFP02027S204,DUMI LENGUA MODERNA ALEMAN IV S2G4,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,19.11.2025,08:00:00,09:29:00,LUNES N608 CALLE79,,MIERCOLES N608 CALLE79,,,,
2025-2,FHCS,HFPN0081,HFPN0081S204,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTRAN Y CULT IV ALEMAN S2G4,HFA00046S204,DUMI LENGUA EXTRANJERA IV ALEMAN S2G4,HFP02027S204,DUMI LENGUA MODERNA ALEMAN IV S2G4,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,08:00:00,09:59:00,,,,,VIERNES N608 CALLE79,,
2025-2,FHCS,HFPN0082,HFPN0082S201,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENGUA EXTR Y CULT V ALEM S2G1,HFPN0094S201,DUMI LENGUA EXTR Y CULT V PORT S2G1,,,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,17.11.2025,12:00:00,13:59:00,LUNES N707 CALLE79,,,,,,
2025-2,FHCS,HFPN0082,HFPN0082S201,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENGUA EXTR Y CULT V ALEM S2G1,HFPN0094S201,DUMI LENGUA EXTR Y CULT V PORT S2G1,,,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,21.11.2025,12:00:00,13:29:00,,,MIERCOLES N707 CALLE79,,VIERNES N707 CALLE79,,
2025-2,FHCS,HFPN0082,HFPN0082S202,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENGUA EXTR Y CULT V ALEM S2G2,HFPN0094S202,DUMI LENGUA EXTR Y CULT V PORT S2G2,,,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,21.11.2025,10:00:00,11:29:00,,,MIERCOLES N608 CALLE79,,VIERNES N608 CALLE79,,
2025-2,FHCS,HFPN0082,HFPN0082S202,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENGUA EXTR Y CULT V ALEM S2G2,HFPN0094S202,DUMI LENGUA EXTR Y CULT V PORT S2G2,,,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,17.11.2025,10:00:00,11:59:00,LUNES N608 CALLE79,,,,,,
2025-2,FHCS,HFPN0082,HFPN0082S203,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENGUA EXTR Y CULT V ALEM S2G3,HFPN0094S203,DUMI LENGUA EXTR Y CULT V PORT S2G3,,,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,17.11.2025,12:00:00,13:59:00,LUNES L812 CALLE78,,,,,,
2025-2,FHCS,HFPN0082,HFPN0082S203,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENGUA EXTR Y CULT V ALEM S2G3,HFPN0094S203,DUMI LENGUA EXTR Y CULT V PORT S2G3,,,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,21.11.2025,12:00:00,13:29:00,,,MIERCOLES L812 CALLE78,,VIERNES L812 CALLE78,,
2025-2,FHCS,HFPN0082,HFPN0082S204,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENGUA EXTR Y CULT V ALEM S2G4,HFPN0094S204,DUMI LENGUA EXTR Y CULT V PORT S2G4,,,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,19.11.2025,12:00:00,13:29:00,LUNES L811 CALLE78,,MIERCOLES L811 CALLE78,,,,
2025-2,FHCS,HFPN0082,HFPN0082S204,4,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENGUA EXTR Y CULT V ALEM S2G4,HFPN0094S204,DUMI LENGUA EXTR Y CULT V PORT S2G4,,,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,12:00:00,13:59:00,,,,,VIERNES N706 CALLE79,,
2025-2,FHCS,HFPN0083,HFPN0083S201,3,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTR Y CULT VI ALEMAN S2G1,HFA00898S201,DUMI SEMINARIO LEN MOD ALEMAN S2G1,HFA00047S201,DUMI LENGUA EXTRANJERA V ALEMAN S2G1,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,19.11.2025,10:00:00,11:29:00,LUNES L703 CALLE78,,MIERCOLES L703 CALLE78,,,,
2025-2,FHCS,HFPN0083,HFPN0083S202,3,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTR Y CULT VI ALEMAN S2G2,HFA00047S202,DUMI LENGUA EXTRANJERA V ALEMAN S2G2,HFA00898S202,DUMI SEMINARIO LEN MOD ALEMAN S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,08:00:00,09:29:00,,,,,VIERNES N715 CALLE79,,
2025-2,FHCS,HFPN0083,HFPN0083S202,3,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTR Y CULT VI ALEMAN S2G2,HFA00047S202,DUMI LENGUA EXTRANJERA V ALEMAN S2G2,HFA00898S202,DUMI SEMINARIO LEN MOD ALEMAN S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,19.11.2025,08:00:00,09:29:00,,,MIERCOLES L703 CALLE78,,,,
2025-2,FHCS,HFPN0083,HFPN0083S203,3,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTR Y CULT VI ALEMAN S2G3,HFA00898S203,DUMI SEMINARIO LEN MOD ALEMAN S2G3,HFA00047S203,DUMI LENGUA EXTRANJERA V ALEMAN S2G3,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,08:00:00,09:29:00,,,,,VIERNES N507 CALLE79,,
2025-2,FHCS,HFPN0083,HFPN0083S203,3,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTR Y CULT VI ALEMAN S2G3,HFA00898S203,DUMI SEMINARIO LEN MOD ALEMAN S2G3,HFA00047S203,DUMI LENGUA EXTRANJERA V ALEMAN S2G3,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,19.11.2025,08:00:00,09:29:00,,,MIERCOLES L804 CALLE78,,,,
2025-2,FHCS,HFPN0083,HFPN0083S204,3,S2,COMPLEMENTARIAS ALEMÁN PRESENC,LENG EXTR Y CULT VI ALEMAN S2G4,HFA00898S204,DUMI SEMINARIO LEN MOD ALEMAN S2G4,HFA00047S204,DUMI LENGUA EXTRANJERA V ALEMAN S2G4,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,21.11.2025,12:00:00,13:29:00,,,MIERCOLES N507 CALLE79,,VIERNES N507 CALLE79,,
2025-2,FHCS,HFPN0084,HFPN0084S201,4,S2,COMPLEMENTARIAS ITALIA PRESENC,LENG EXTRAN Y CULT I ITALI S2G1,HFP00829S201,DUMI LENGUA MODERNA ITALIANO I S2G1,HFA00053S201,DUMI LENGUA EXTRANJERA I ITALIANO S2G1,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,16:00:00,17:59:00,,,,,VIERNES N510 CALLE79,,
2025-2,FHCS,HFPN0084,HFPN0084S201,4,S2,COMPLEMENTARIAS ITALIA PRESENC,LENG EXTRAN Y CULT I ITALI S2G1,HFP00829S201,DUMI LENGUA MODERNA ITALIANO I S2G1,HFA00053S201,DUMI LENGUA EXTRANJERA I ITALIANO S2G1,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,19.11.2025,16:00:00,17:29:00,LUNES N510 CALLE79,,MIERCOLES N510 CALLE79,,,,
2025-2,FHCS,HFPN0084,HFPN0084S202,4,S2,COMPLEMENTARIAS ITALIA PRESENC,LENG EXTRAN Y CULT I ITALI S2G2,HFA00053S202,DUMI LENGUA EXTRANJERA I ITALIANO S2G2,HFP00829S202,DUMI LENGUA MODERNA ITALIANO I S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,23.07.2025,19.11.2025,14:00:00,15:59:00,,,MIERCOLES N510 CALLE79,,,,
2025-2,FHCS,HFPN0084,HFPN0084S202,4,S2,COMPLEMENTARIAS ITALIA PRESENC,LENG EXTRAN Y CULT I ITALI S2G2,HFA00053S202,DUMI LENGUA EXTRANJERA I ITALIANO S2G2,HFP00829S202,DUMI LENGUA MODERNA ITALIANO I S2G2,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,21.11.2025,14:00:00,15:29:00,LUNES N510 CALLE79,,,,VIERNES N510 CALLE79,,
2025-2,FHCS,HFPN0084,HFPN0084S203,4,S2,COMPLEMENTARIAS ITALIA PRESENC,LENG EXTRAN Y CULT I ITALI S2G3,HFP00829S203,DUMI LENGUA MODERNA ITALIANO I S2G3,HFA00053S203,DUMI LENGUA EXTRANJERA I ITALIANO S2G3,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,25.07.2025,21.11.2025,08:00:00,09:59:00,,,,,VIERNES N403 CALLE79,,
2025-2,FHCS,HFPN0084,HFPN0084S203,4,S2,COMPLEMENTARIAS ITALIA PRESENC,LENG EXTRAN Y CULT I ITALI S2G3,HFP00829S203,DUMI LENGUA MODERNA ITALIANO I S2G3,HFA00053S203,DUMI LENGUA EXTRANJERA I ITALIANO S2G3,,,,,,,,,PANQUEVA BERNAL MARIA CLAUDIA,21.07.2025,19.11.2025,08:00:00,09:29:00,LUNES N403 CALLE79,,MIERCOLES N403 CALLE79,,,,
